annual_output,mean_daily_loss,mean_idle,mean_shortage,utilization,max_daily_pens,loss_std,loss_p95,loss_cvar95,rental_day_ratio,planned_matings,executed_matings,execution_rate,scheme,N,R,h,seed,phase,q_max,B,engine_version,recomputed
1100.8,21.70191780821918,11.31945205479452,3.46082191780822,92.98336594911936,132,11.617389116003078,42.0,46.38926174496644,0.336986301369863,3563,3563,1.0,C,426,9,40,1003,screen,21.0,0.0,v2.2,False
1069.2,21.1386301369863,12.450958904109587,2.8958904109589043,91.46868884540118,130,9.201029886557468,36.0,39.408,0.3446575342465753,3437,3437,1.0,C,426,9,40,1003,screen,21.0,2.0,v2.2,False
1055.0,24.28164383561644,14.804931506849314,3.158904109589041,89.60176125244618,131,10.527252516299637,42.0,45.50495049504951,0.3271232876712329,3374,3374,1.0,C,426,9,40,1003,screen,21.0,4.0,v2.2,False
1085.2,20.809315068493152,11.404931506849316,3.134794520547945,92.61594911937378,128,9.462983099786223,39.0,41.150442477876105,0.3484931506849315,4277,4277,1.0,C,426,9,40,1003,screen,28.0,0.0,v2.2,False
1073.8,22.19780821917808,12.7786301369863,3.1397260273972605,91.39383561643837,130,10.185924865661525,39.0,42.559701492537314,0.3347945205479452,4235,4235,1.0,C,426,9,40,1003,screen,28.0,2.0,v2.2,False
1037.6,22.23232876712329,14.43068493150685,2.6005479452054794,89.43737769080235,128,8.973691219469234,33.0,35.57865168539326,0.3205479452054794,4179,4179,1.0,C,426,9,40,1003,screen,28.0,4.0,v2.2,False
1084.6,20.94410958904109,11.066301369863014,3.292602739726028,93.0591976516634,130,10.146090206538268,39.0,43.271186440677965,0.3506849315068493,3514,3514,1.0,C,426,9,40,1004,screen,21.0,0.0,v2.2,False
1071.2,21.80219178082192,13.1786301369863,2.8745205479452056,90.79990215264188,129,9.77823148544443,39.0,42.26470588235294,0.3232876712328767,3472,3472,1.0,C,426,9,40,1004,screen,21.0,2.0,v2.2,False
1050.6,22.396164383561644,14.32986301369863,2.688767123287671,89.60616438356165,128,9.16606576431624,36.0,38.958333333333336,0.3254794520547945,3367,3367,1.0,C,426,9,40,1004,screen,21.0,4.0,v2.2,False
1084.0,19.93315068493151,10.545205479452054,3.1293150684931508,93.37866927592955,129,9.855698001918627,39.0,42.33620689655172,0.3501369863013698,4305,4305,1.0,C,426,9,40,1004,screen,28.0,0.0,v2.2,False
1070.2,21.77260273972603,12.810410958904107,2.9873972602739727,91.22945205479452,129,9.352931046150694,39.0,41.737864077669904,0.3413698630136986,4151,4151,1.0,C,426,9,40,1004,screen,28.0,2.0,v2.2,False
1050.6,22.396164383561644,14.32986301369863,2.688767123287671,89.60616438356165,128,9.16606576431624,36.0,38.958333333333336,0.3254794520547945,4158,4158,1.0,C,426,9,40,1004,screen,28.0,4.0,v2.2,False
1080.8,20.39178082191781,11.247123287671233,3.048219178082192,92.67954990215264,131,9.908486879066672,39.0,43.53719008264463,0.3435616438356164,3556,3556,1.0,C,426,9,40,1005,screen,21.0,0.0,v2.2,False
1049.6,21.823561643835617,13.234520547945204,2.863013698630137,90.73972602739728,128,9.340101326548586,38.39999999999986,40.85869565217392,0.3276712328767123,3465,3465,1.0,C,426,9,40,1005,screen,21.0,2.0,v2.2,False
1052.6,22.852602739726027,13.647123287671231,3.068493150684932,90.55479452054794,131,9.731633345698045,39.0,44.32710280373832,0.3375342465753425,3430,3430,1.0,C,426,9,40,1005,screen,21.0,4.0,v2.2,False
1076.0,21.485479452054797,11.943013698630136,3.180821917808219,92.176614481409,128,9.542720921766673,39.0,41.03669724770642,0.3473972602739726,4270,4270,1.0,C,426,9,40,1005,screen,28.0,0.0,v2.2,False
1049.6,21.877260273972603,13.237260273972602,2.88,90.75244618395304,128,9.37271920505483,38.39999999999986,40.85869565217392,0.3271232876712329,4242,4242,1.0,C,426,9,40,1005,screen,28.0,2.0,v2.2,False
1061.4,21.82630136986301,13.63835616438356,2.729315068493151,90.25978473581212,131,9.71512931891538,39.0,44.67961165048544,0.3271232876712329,4221,4221,1.0,C,426,9,40,1005,screen,28.0,4.0,v2.2,False
1084.4,21.086575342465757,11.290958904109589,3.265205479452055,92.83414872798434,129,10.238930723234876,42.0,44.96842105263158,0.3457534246575342,3542,3542,1.0,C,426,9,40,1006,screen,21.0,0.0,v2.2,False
1070.2,20.598904109589043,12.38958904109589,2.7364383561643835,91.3811154598826,129,8.648547116100971,35.59999999999991,38.83695652173913,0.3441095890410959,3409,3409,1.0,C,426,9,40,1006,screen,21.0,2.0,v2.2,False
1048.2,24.07397260273973,14.986849315068492,3.029041095890411,89.32338551859101,132,10.488846773264491,42.0,47.103092783505154,0.3243835616438356,3318,3318,1.0,C,426,9,40,1006,screen,21.0,4.0,v2.2,False
1082.4,20.847123287671234,11.107397260273972,3.246575342465753,92.98140900195692,129,9.981077145545967,42.0,45.0,0.3495890410958904,4326,4326,1.0,C,426,9,40,1006,screen,28.0,0.0,v2.2,False
1072.2,20.93917808219178,12.32054794520548,2.8728767123287677,91.56457925636008,129,8.90477919579341,36.0,40.18918918918919,0.3452054794520548,4228,4228,1.0,C,426,9,40,1006,screen,28.0,2.0,v2.2,False
1048.2,24.07397260273973,14.986849315068492,3.029041095890411,89.32338551859101,132,10.488846773264491,42.0,47.103092783505154,0.3243835616438356,4109,4109,1.0,C,426,9,40,1006,screen,28.0,4.0,v2.2,False
1092.2,20.80821917808219,11.466301369863016,3.113972602739726,92.54256360078278,130,9.794737574966517,39.0,42.0,0.3402739726027397,3626,3626,1.0,C,426,9,40,1007,screen,21.0,0.0,v2.2,False
1063.0,21.54794520547945,12.67945205479452,2.956164383561644,91.31849315068492,131,9.55438193978982,38.39999999999986,44.15217391304348,0.3375342465753425,3493,3493,1.0,C,426,9,40,1007,screen,21.0,2.0,v2.2,False
1047.8,22.324383561643835,14.111780821917808,2.7375342465753425,89.84442270058707,128,9.769715921914264,39.0,41.405660377358494,0.3172602739726027,3430,3430,1.0,C,426,9,40,1007,screen,21.0,4.0,v2.2,False
1092.2,20.847123287671234,10.972602739726028,3.2915068493150685,93.14187866927594,130,10.096799784962595,39.0,42.90243902439025,0.3463013698630137,4410,4410,1.0,C,426,9,40,1007,screen,28.0,0.0,v2.2,False
1075.0,22.606027397260277,13.043835616438356,3.1873972602739724,91.19960861056752,131,10.233987645304689,42.0,45.58064516129032,0.3386301369863013,4319,4319,1.0,C,426,9,40,1007,screen,28.0,2.0,v2.2,False
1047.8,22.324383561643835,14.111780821917808,2.7375342465753425,89.84442270058707,128,9.769715921914264,39.0,41.405660377358494,0.3172602739726027,4235,4235,1.0,C,426,9,40,1007,screen,28.0,4.0,v2.2,False
1118.6,20.461917808219177,10.976986301369864,3.1616438356164385,93.02201565557728,131,10.29551307714917,42.0,45.09375,0.3336986301369863,3612,3612,1.0,C,426,9,40,1008,screen,21.0,0.0,v2.2,False
1069.2,20.473972602739725,12.766027397260274,2.5693150684931507,90.8957925636008,129,9.081834749790078,36.0,41.07216494845361,0.3315068493150685,3444,3444,1.0,C,426,9,40,1008,screen,21.0,2.0,v2.2,False
1064.2,20.814794520547945,13.601643835616438,2.404383561643836,90.00244618395303,129,9.179060616924833,34.0,39.34905660377358,0.3210958904109589,3416,3416,1.0,C,426,9,40,1008,screen,21.0,4.0,v2.2,False
1118.6,20.418082191780822,10.864109589041096,3.1846575342465755,93.14334637964777,131,10.30207150242357,42.0,45.09375,0.3375342465753425,4438,4438,1.0,C,426,9,40,1008,screen,28.0,0.0,v2.2,False
1069.2,20.473972602739725,12.766027397260274,2.5693150684931507,90.8957925636008,129,9.081834749790078,36.0,41.07216494845361,0.3315068493150685,4284,4284,1.0,C,426,9,40,1008,screen,28.0,2.0,v2.2,False
1064.2,20.814794520547945,13.601643835616438,2.404383561643836,90.00244618395303,129,9.179060616924833,34.0,39.34905660377358,0.3210958904109589,4221,4221,1.0,C,426,9,40,1008,screen,28.0,4.0,v2.2,False
1100.4,22.061917808219174,12.0,3.353972602739726,92.2803326810176,130,10.445609001704325,42.0,43.922330097087375,0.343013698630137,3521,3521,1.0,C,426,9,40,1009,screen,21.0,0.0,v2.2,False
1067.2,21.45205479452055,12.583561643835615,2.956164383561644,91.4041095890411,132,9.52622346733623,39.0,43.38,0.3413698630136986,3437,3437,1.0,C,426,9,40,1009,screen,21.0,2.0,v2.2,False
1081.0,22.39945205479452,14.139178082191782,2.7534246575342465,89.83414872798434,129,9.737334313052669,39.0,41.350515463917525,0.3134246575342466,3423,3423,1.0,C,426,9,40,1009,screen,21.0,4.0,v2.2,False
1094.4,20.31068493150685,11.315616438356164,2.9983561643835617,92.5738747553816,132,9.632923989393676,39.0,43.58064516129032,0.3397260273972602,4319,4319,1.0,C,426,9,40,1009,screen,28.0,0.0,v2.2,False
1062.6,20.97041095890411,12.49972602739726,2.8235616438356166,91.3605675146771,128,8.727112993518201,36.0,38.52127659574468,0.3446575342465753,4214,4214,1.0,C,426,9,40,1009,screen,28.0,2.0,v2.2,False
1081.0,22.4027397260274,14.142465753424656,2.7534246575342465,89.83121330724072,129,9.731285072201551,39.0,41.350515463917525,0.3134246575342466,4228,4228,1.0,C,426,9,40,1009,screen,28.0,4.0,v2.2,False
1117.2,19.28821917808219,10.612054794520548,2.892054794520548,93.10714285714286,127,9.413397877549713,36.0,38.72727272727273,0.3320547945205479,3549,3549,1.0,C,426,9,45,1000,screen,21.0,0.0,v2.2,False
1084.2,19.59123287671233,12.527671232876711,2.3545205479452056,90.91682974559686,128,8.604971651928755,33.0,36.33,0.3134246575342466,3381,3381,1.0,C,426,9,45,1000,screen,21.0,2.0,v2.2,False
1031.8,20.76109589041096,13.603835616438356,2.3857534246575343,89.98385518590997,127,8.5653396113648,33.0,35.61467889908257,0.307945205479452,3388,3388,1.0,C,426,9,45,1000,screen,21.0,4.0,v2.2,False
1090.4,19.80054794520548,10.598356164383562,3.0673972602739727,93.27592954990214,129,9.921329789262664,39.0,42.60606060606061,0.343013698630137,4263,4263,1.0,C,426,9,45,1000,screen,28.0,0.0,v2.2,False
1084.2,19.59123287671233,12.527671232876711,2.3545205479452056,90.91682974559686,128,8.604971651928755,33.0,36.33,0.3134246575342466,4137,4137,1.0,C,426,9,45,1000,screen,28.0,2.0,v2.2,False
1026.2,21.223561643835616,13.911780821917809,2.4372602739726026,89.75489236790607,127,8.752843737434654,33.0,35.608333333333334,0.3101369863013699,4116,4116,1.0,C,426,9,45,1000,screen,28.0,4.0,v2.2,False
1091.8,19.645479452054797,11.224109589041095,2.807123287671233,92.4848336594912,129,9.746277550916313,39.0,41.83870967741935,0.3178082191780822,3528,3528,1.0,C,426,9,45,1001,screen,21.0,0.0,v2.2,False
1077.8,19.69095890410959,12.40876712328767,2.4273972602739726,91.0880626223092,127,8.456211410290374,33.0,35.175,0.3145205479452054,3402,3402,1.0,C,426,9,45,1001,screen,21.0,2.0,v2.2,False
1052.0,20.03945205479452,13.667945205479452,2.123835616438356,89.69275929549902,127,8.510930776480771,32.0,34.24545454545454,0.2958904109589041,3339,3339,1.0,C,426,9,45,1001,screen,21.0,4.0,v2.2,False
1156.2,17.056986301369864,8.933150684931507,2.707945205479452,94.4417808219178,127,9.243658133733796,33.0,35.59550561797753,0.3205479452054794,4375,4375,1.0,C,426,9,45,1001,screen,28.0,0.0,v2.2,False
1099.4,20.26684931506849,11.723835616438356,2.847671232876712,92.07485322896282,129,9.044694225419596,36.0,38.75675675675676,0.3293150684931507,4207,4207,1.0,C,426,9,45,1001,screen,28.0,2.0,v2.2,False
1052.4,20.173698630136983,13.443835616438356,2.243287671232877,89.99951076320939,127,8.5535573270077,32.0,34.00869565217391,0.3013698630136986,4053,4053,1.0,C,426,9,45,1001,screen,28.0,4.0,v2.2,False
1127.2,17.725479452054795,8.95890410958904,2.922191780821918,94.6100782778865,128,10.068718526513788,36.0,39.06617647058823,0.3293150684931507,3591,3591,1.0,C,426,9,45,1002,screen,21.0,0.0,v2.2,False
1078.8,19.95671232876712,11.8213698630137,2.711780821917808,91.86643835616438,129,9.652219437128696,36.0,39.80689655172414,0.3205479452054794,3458,3458,1.0,C,426,9,45,1002,screen,21.0,2.0,v2.2,False
1039.0,20.326027397260276,13.956164383561644,2.1232876712328768,89.43493150684931,126,8.457485709580464,31.0,33.31304347826087,0.2958904109589041,3367,3367,1.0,C,426,9,45,1002,screen,21.0,4.0,v2.2,False
1137.8,17.172054794520548,8.8,2.790684931506849,94.63454011741683,127,9.50565317700774,36.0,38.840425531914896,0.3336986301369863,4361,4361,1.0,C,426,9,45,1002,screen,28.0,0.0,v2.2,False
1092.0,19.42739726027397,11.410410958904109,2.672328767123288,92.1981409001957,128,9.258904857165858,36.0,39.21,0.3227397260273972,4263,4263,1.0,C,426,9,45,1002,screen,28.0,2.0,v2.2,False
1039.0,20.326027397260276,13.956164383561644,2.1232876712328768,89.43493150684931,126,8.457485709580464,31.0,33.31304347826087,0.2958904109589041,4137,4137,1.0,C,426,9,45,1002,screen,28.0,4.0,v2.2,False
1106.0,18.02849315068493,9.432876712328769,2.865205479452055,94.13600782778866,128,9.60532902039292,36.0,37.75423728813559,0.3331506849315068,3563,3563,1.0,C,426,9,45,1003,screen,21.0,0.0,v2.2,False
1046.4,20.935890410958905,12.844931506849315,2.696986301369863,90.9393346379648,126,8.80208492976469,33.0,35.35849056603774,0.3254794520547945,3353,3353,1.0,C,426,9,45,1003,screen,21.0,2.0,v2.2,False
1062.2,19.623561643835615,13.02191780821918,2.2005479452054795,90.3380626223092,128,8.359992014015635,31.0,34.73737373737374,0.3134246575342466,3360,3360,1.0,C,426,9,45,1003,screen,21.0,4.0,v2.2,False
1132.0,16.294794520547946,8.315616438356164,2.6597260273972605,94.95009784735812,126,9.036093577565133,33.0,35.17777777777778,0.3260273972602739,4445,4445,1.0,C,426,9,45,1003,screen,28.0,0.0,v2.2,False
1049.6,20.8213698630137,12.730410958904107,2.696986301369863,91.04158512720156,126,8.725899345876982,33.0,35.00675675675676,0.324931506849315,4088,4088,1.0,C,426,9,45,1003,screen,28.0,2.0,v2.2,False
1064.6,19.14630136986301,12.88986301369863,2.0854794520547943,90.353228962818,126,8.013692282527368,30.0,32.15,0.3150684931506849,4116,4116,1.0,C,426,9,45,1003,screen,28.0,4.0,v2.2,False
1129.0,17.96109589041096,10.01972602739726,2.6471232876712327,93.41731898238748,127,8.571047174969857,33.0,35.88095238095238,0.3342465753424657,3437,3437,1.0,C,426,9,45,1004,screen,21.0,0.0,v2.2,False
1082.6,18.15561643835617,10.636712328767125,2.5063013698630137,92.74070450097848,128,8.982005797274542,33.0,36.63380281690141,0.3112328767123287,3472,3472,1.0,C,426,9,45,1004,screen,21.0,2.0,v2.2,False
1041.2,20.68164383561644,13.481643835616438,2.4,90.10567514677103,126,8.591931747632318,33.0,34.54545454545455,0.3112328767123287,3325,3325,1.0,C,426,9,45,1004,screen,21.0,4.0,v2.2,False
1113.0,20.02794520547945,10.51013698630137,3.1726027397260275,93.4486301369863,128,10.16189063456824,39.0,41.108108108108105,0.3375342465753425,4249,4249,1.0,C,426,9,45,1004,screen,28.0,0.0,v2.2,False
1063.0,19.887671232876716,11.601095890410958,2.762191780821918,92.10812133072407,128,9.158568171089,36.0,38.66666666666666,0.3331506849315068,4165,4165,1.0,C,426,9,45,1004,screen,28.0,2.0,v2.2,False
1032.4,20.897534246575344,14.062465753424656,2.278356164383561,89.47847358121331,127,8.85271290142024,33.0,34.94117647058823,0.3002739726027397,4081,4081,1.0,C,426,9,45,1004,screen,28.0,4.0,v2.2,False
1131.4,17.13041095890411,8.896438356164383,2.7446575342465755,94.50733855185908,127,9.111184632755531,33.0,35.3780487804878,0.3254794520547945,3633,3633,1.0,C,426,9,45,1005,screen,21.0,0.0,v2.2,False
1115.0,18.81917808219178,10.34027397260274,2.826301369863013,93.29109589041096,128,8.975366164619304,36.0,39.30841121495328,0.336986301369863,3430,3430,1.0,C,426,9,45,1005,screen,21.0,2.0,v2.2,False
1037.6,19.95616438356164,13.162191780821916,2.264657534246575,90.27005870841488,127,8.43344991004535,30.0,33.42948717948718,0.3090410958904109,3367,3367,1.0,C,426,9,45,1005,screen,21.0,4.0,v2.2,False
1134.0,17.40821917808219,8.598904109589041,2.936438356164384,94.94422700587084,127,9.659921176951553,36.0,37.68181818181818,0.3331506849315068,4389,4389,1.0,C,426,9,45,1005,screen,28.0,0.0,v2.2,False
1103.0,19.151780821917807,11.157808219178085,2.6646575342465755,92.41682974559689,127,8.77880461556415,33.0,35.8705035971223,0.3260273972602739,4263,4263,1.0,C,426,9,45,1005,screen,28.0,2.0,v2.2,False
1046.6,18.66246575342466,12.562191780821918,2.0334246575342467,90.59931506849315,125,7.713271731417977,30.0,31.88034188034188,0.3035616438356164,4172,4172,1.0,C,426,9,45,1005,screen,28.0,4.0,v2.2,False
1137.8,18.14027397260274,9.230684931506849,2.96986301369863,94.40998043052838,131,9.82026217913774,36.0,38.767605633802816,0.330958904109589,3563,3563,1.0,C,426,9,45,1006,screen,21.0,0.0,v2.2,False
1048.6,18.774246575342467,12.248219178082191,2.175342465753425,91.0063600782779,128,8.603440177552738,30.799999999999955,36.31521739130435,0.3090410958904109,3423,3423,1.0,C,426,9,45,1006,screen,21.0,2.0,v2.2,False
1023.0,21.83013698630137,14.636712328767125,2.3978082191780823,89.07240704500978,126,8.715324225284938,33.0,35.8,0.3128767123287671,3283,3283,1.0,C,426,9,45,1006,screen,21.0,4.0,v2.2,False
1103.0,19.863561643835617,10.55945205479452,3.1013698630136988,93.34099804305283,131,10.068706592175456,39.0,42.1551724137931,0.336986301369863,4326,4326,1.0,C,426,9,45,1006,screen,28.0,0.0,v2.2,False
1065.2,18.617534246575342,11.72,2.299178082191781,91.5885518590998,128,8.511635447766436,30.0,33.95744680851064,0.3013698630136986,4242,4242,1.0,C,426,9,45,1006,screen,28.0,2.0,v2.2,False
1048.0,20.101917808219177,13.464109589041096,2.2126027397260275,89.95401174168298,128,8.28120902133758,30.0,33.44444444444444,0.3106849315068493,4088,4088,1.0,C,426,9,45,1006,screen,28.0,4.0,v2.2,False
1126.6,18.648767123287676,10.031780821917808,2.872328767123288,93.60763209393347,129,9.507783622443204,36.0,38.26315789473684,0.3282191780821917,3577,3577,1.0,C,426,9,45,1007,screen,21.0,0.0,v2.2,False
1091.0,19.50082191780822,11.455890410958904,2.6816438356164385,92.16585127201566,128,9.022943731314449,33.0,36.61224489795919,0.3238356164383562,3479,3479,1.0,C,426,9,45,1007,screen,21.0,2.0,v2.2,False
1039.4,19.812602739726028,13.58904109589041,2.0745205479452054,89.71917808219177,127,8.407452512535574,30.0,32.56363636363636,0.3019178082191781,3451,3451,1.0,C,426,9,45,1007,screen,21.0,4.0,v2.2,False
1137.8,18.193424657534248,9.867397260273972,2.7753424657534245,93.66780821917808,129,9.145591435554088,33.0,35.74390243902439,0.3347945205479452,4319,4319,1.0,C,426,9,45,1007,screen,28.0,0.0,v2.2,False
1067.8,19.82575342465753,12.101369863013698,2.574794520547945,91.49412915851272,129,9.00635099956276,33.0,36.65625,0.3254794520547945,4172,4172,1.0,C,426,9,45,1007,screen,28.0,2.0,v2.2,False
1040.6,20.08219178082192,13.70082191780822,2.1271232876712327,89.66634050880626,127,8.357869729873354,31.799999999999955,34.71739130434783,0.3002739726027397,4221,4221,1.0,C,426,9,45,1007,screen,28.0,4.0,v2.2,False
1106.2,19.143561643835618,10.575890410958904,2.8558904109589043,93.10714285714286,128,9.606580884943748,36.0,39.47619047619048,0.3271232876712329,3458,3458,1.0,C,426,9,45,1008,screen,21.0,0.0,v2.2,False
1084.2,19.770410958904108,11.991780821917809,2.592876712328767,91.60812133072407,127,8.782795750877634,36.0,38.13829787234042,0.3183561643835616,3416,3416,1.0,C,426,9,45,1008,screen,21.0,2.0,v2.2,False
1042.0,19.26356164383561,12.776986301369863,2.1621917808219178,90.5225048923679,126,7.791774327851108,30.0,31.70434782608696,0.3090410958904109,3367,3367,1.0,C,426,9,45,1008,screen,21.0,4.0,v2.2,False
1106.2,19.143561643835618,10.575890410958904,2.8558904109589043,93.10714285714286,128,9.606580884943748,36.0,39.47619047619048,0.3271232876712329,4242,4242,1.0,C,426,9,45,1008,screen,28.0,0.0,v2.2,False
1066.6,19.2986301369863,12.36164383561644,2.3123287671232875,91.02739726027396,127,8.328712970516726,30.0,32.670967741935485,0.3073972602739726,4214,4214,1.0,C,426,9,45,1008,screen,28.0,2.0,v2.2,False
1047.6,19.379178082191785,12.94191780821918,2.145753424657534,90.3605675146771,127,8.023116572964586,30.0,32.266666666666666,0.3019178082191781,4200,4200,1.0,C,426,9,45,1008,screen,28.0,4.0,v2.2,False
1114.4,19.19287671232877,10.232328767123288,2.986849315068493,93.5308219178082,128,9.71118305995395,39.0,41.07920792079208,0.3364383561643835,3514,3514,1.0,C,426,9,45,1009,screen,21.0,0.0,v2.2,False
