day,pens_total,empty,shortage,daily_loss,lambs_sold_today,cumulative_sold,n_avail,n_mate,n_pend,n_preg,n_nurs,n_rest,mate_pens,pending_pens,preg_pens,nurs_pens,rest_pens,fatt_pens,ram_pens,active_batches
1145,101,11,0,11.0,5,2728,16,78,51,99,92,42,6,7,13,18,4,50,1,0
1146,101,11,0,11.0,4,2732,20,78,51,96,93,40,6,7,12,18,4,51,1,0
1147,101,11,0,11.0,4,2736,22,50,79,94,92,41,4,10,12,18,4,50,1,0
1148,101,11,0,11.0,4,2740,3,72,79,92,92,40,6,10,12,17,4,50,1,2
1149,105,7,0,7.0,2,2742,7,72,69,99,92,39,6,9,13,19,6,50,1,0
1150,104,8,0,8.0,8,2750,12,72,69,97,93,35,6,9,13,19,5,50,1,0
1151,104,8,0,8.0,0,2750,15,72,69,96,93,33,6,9,12,19,5,50,1,0
1152,102,10,0,10.0,9,2759,18,72,69,95,93,31,6,9,12,18,5,49,1,0
1153,102,10,0,10.0,0,2759,19,72,69,95,90,33,6,9,12,17,5,50,1,0
1154,104,8,0,8.0,2,2761,21,50,91,95,88,33,4,12,12,17,5,51,1,0
1155,105,7,0,7.0,0,2761,1,71,91,95,84,36,6,12,12,17,5,51,1,2
1156,103,9,0,9.0,5,2766,3,71,78,103,84,39,6,10,13,16,5,51,1,0
1157,106,6,0,6.0,4,2770,5,71,78,103,82,39,6,10,13,18,6,51,1,0
1158,106,6,0,6.0,8,2778,5,71,78,102,78,44,6,10,13,17,6,52,1,0
1159,104,8,0,8.0,8,2786,6,71,78,102,77,44,6,10,13,16,6,51,1,0
1160,104,8,0,8.0,4,2790,7,71,78,102,72,48,6,10,13,15,6,52,1,0
1161,105,7,0,7.0,7,2797,7,43,106,101,72,49,4,14,13,15,6,51,1,0
1162,104,8,0,8.0,8,2805,4,50,106,101,68,49,4,14,13,14,6,51,1,2
1163,105,7,0,7.0,0,2805,8,50,92,112,66,50,4,12,14,14,7,52,1,0
1164,104,8,0,8.0,2,2807,10,50,92,112,65,49,4,12,14,13,7,52,1,0
1165,105,7,0,7.0,2,2809,13,50,92,112,64,47,4,12,14,14,7,52,1,0
1166,106,6,0,6.0,0,2809,15,50,92,111,62,48,4,12,14,14,7,52,1,0
1167,105,7,0,7.0,0,2809,18,50,92,111,61,46,4,12,14,13,6,53,1,0
1168,107,5,0,5.0,0,2809,19,28,114,110,60,47,2,15,14,13,6,53,2,0
1169,107,5,0,5.0,0,2809,6,42,114,110,59,47,3,15,14,13,6,53,2,2
1170,106,6,0,6.0,2,2811,7,42,100,123,56,50,3,13,16,11,7,53,2,0
1171,107,5,0,5.0,0,2811,10,42,100,122,54,50,3,13,16,12,7,53,2,0
1172,107,5,0,5.0,0,2811,12,42,100,122,50,52,3,13,16,11,7,54,2,0
1173,108,4,0,4.0,0,2811,16,42,100,122,47,51,3,13,16,11,7,54,2,0
1174,107,5,0,5.0,0,2811,21,42,100,122,42,51,3,13,16,10,6,55,2,0
1175,108,4,0,4.0,0,2811,23,21,121,122,41,50,2,16,16,9,6,55,2,0
1176,109,3,0,3.0,0,2811,5,44,121,122,40,46,4,16,16,9,6,56,1,2
1177,109,3,0,3.0,0,2811,6,44,93,146,37,52,4,12,19,9,7,56,1,0
1178,109,3,0,3.0,0,2811,11,44,93,146,35,49,4,12,19,8,7,57,1,0
1179,110,2,0,2.0,0,2811,12,44,93,145,36,48,4,12,19,9,7,57,1,0
1180,109,3,0,3.0,0,2811,16,44,93,143,38,44,4,12,18,9,6,57,1,0
1181,109,3,0,3.0,0,2811,21,44,93,143,37,40,4,12,18,9,6,57,1,0
1182,110,2,0,2.0,0,2811,22,37,100,143,37,39,3,13,18,9,6,57,2,0
1183,108,4,0,4.0,0,2811,1,59,100,143,35,40,5,13,18,8,5,57,1,2
1184,109,3,0,3.0,0,2811,4,59,78,164,33,40,5,10,21,8,6,57,1,0
1185,110,2,0,2.0,0,2811,5,59,78,164,32,40,5,10,21,8,6,58,1,0
1186,110,2,0,2.0,0,2811,7,59,78,164,31,39,5,10,21,7,6,59,1,0
1187,110,2,0,2.0,0,2811,8,59,78,164,30,39,5,10,21,7,6,59,1,0
1188,108,4,0,4.0,0,2811,12,59,78,164,29,36,5,10,21,7,4,59,1,0
1189,110,2,0,2.0,0,2811,15,45,92,164,27,35,4,12,21,6,5,59,1,0
1190,110,2,0,2.0,0,2811,5,59,92,164,24,34,5,12,21,6,5,59,1,2
1191,109,3,0,3.0,0,2811,8,59,64,191,21,35,5,8,24,5,5,60,1,0
1192,110,2,0,2.0,0,2811,13,59,64,190,20,32,5,8,24,6,5,60,1,0
1193,111,1,0,1.0,0,2811,14,59,64,190,18,33,5,8,24,6,5,61,1,0
1194,112,0,0,0.0,0,2811,15,59,64,190,16,34,5,8,24,5,5,62,1,0
1195,112,0,0,0.0,0,2811,22,59,64,190,14,29,5,8,24,5,5,62,1,0
1196,113,0,1,3.0,0,2811,24,36,87,187,16,28,3,11,24,5,4,62,2,0
1197,113,0,1,3.0,0,2811,24,36,87,187,15,29,3,11,24,4,5,62,2,2
1198,114,0,2,6.0,0,2811,24,36,65,205,17,31,3,9,26,4,6,62,2,0
1199,113,0,1,3.0,0,2811,25,36,65,203,19,30,3,9,26,5,4,62,2,0
1200,113,0,1,3.0,0,2811,25,36,65,203,19,30,3,9,26,5,4,62,2,0
1201,115,0,3,9.0,0,2811,27,36,65,203,17,30,3,9,26,5,5,63,2,0
1202,116,0,4,12.0,0,2811,30,36,65,202,18,27,3,9,26,6,4,63,2,0
1203,118,0,6,18.0,0,2811,31,14,87,201,18,27,1,11,26,6,5,64,2,0
1204,117,0,5,15.0,0,2811,32,14,87,198,21,26,1,11,25,6,5,64,2,1
1205,118,0,6,18.0,0,2811,33,14,66,218,21,26,1,9,28,6,5,64,2,0
1206,119,0,7,21.0,0,2811,34,14,66,215,23,26,1,9,27,7,6,64,2,0
1207,118,0,6,18.0,0,2811,36,14,66,214,24,24,1,9,27,7,5,64,2,0
1208,116,0,4,12.0,0,2811,39,14,66,214,23,22,1,9,27,6,4,64,2,0
1209,116,0,4,12.0,0,2811,43,14,66,211,26,18,1,9,27,6,3,64,2,0
1210,117,0,5,15.0,0,2811,45,0,80,209,28,16,0,10,27,7,3,64,2,0
1211,118,0,6,18.0,0,2811,47,0,80,206,30,15,0,10,26,7,4,65,2,0
1212,120,0,8,24.0,0,2811,49,0,73,208,34,14,0,10,26,8,5,65,2,0
1213,119,0,7,21.0,0,2811,51,0,73,205,36,13,0,10,26,8,4,65,2,0
1214,120,0,8,24.0,0,2811,52,0,73,204,37,12,0,10,26,9,4,65,2,0
1215,120,0,8,24.0,0,2811,53,0,73,202,39,11,0,10,26,9,4,65,2,0
1216,118,0,6,18.0,0,2811,55,0,73,197,43,10,0,10,25,9,3,65,2,0
1217,118,0,6,18.0,0,2811,55,0,73,194,46,10,0,10,25,9,3,65,2,0
1218,119,0,7,21.0,0,2811,55,0,73,193,47,10,0,10,25,10,3,65,2,0
1219,119,0,7,21.0,0,2811,57,0,59,200,51,11,0,8,25,10,4,65,2,0
1220,118,0,6,18.0,4,2815,57,0,59,199,52,11,0,8,25,10,4,64,2,0
1221,119,0,7,21.0,0,2815,58,0,59,198,53,10,0,8,25,11,4,64,2,0
1222,119,0,7,21.0,7,2822,58,0,59,193,58,10,0,8,25,11,4,64,2,0
1223,116,0,4,12.0,7,2829,59,0,59,188,63,9,0,8,24,12,3,62,2,0
1224,118,0,6,18.0,0,2829,60,0,59,187,63,9,0,8,24,12,4,63,2,0
1225,118,0,6,18.0,8,2837,60,0,59,186,62,11,0,8,24,12,4,63,2,0
1226,118,0,6,18.0,2,2839,61,0,36,205,64,12,0,5,26,13,4,63,2,0
1227,118,0,6,18.0,4,2843,61,0,36,203,66,12,0,5,26,13,4,63,2,0
1228,119,0,7,21.0,2,2845,61,0,36,203,66,12,0,5,26,13,4,64,2,0
1229,117,0,5,15.0,5,2850,62,0,36,202,67,11,0,5,26,13,4,62,2,0
1230,116,0,4,12.0,5,2855,63,0,36,199,70,10,0,5,25,14,3,62,2,0
1231,116,0,4,12.0,4,2859,64,0,36,198,71,9,0,5,25,14,3,62,2,0
1232,114,0,2,6.0,6,2865,64,0,36,197,72,9,0,5,25,14,3,60,2,0
1233,114,0,2,6.0,8,2873,64,0,14,213,74,13,0,2,27,14,4,60,2,0
1234,113,0,1,3.0,7,2880,65,0,14,213,74,12,0,2,27,14,3,60,2,0
1235,113,0,1,3.0,6,2886,65,0,14,212,75,12,0,2,27,15,3,59,2,0
1236,114,0,2,6.0,5,2891,65,0,14,212,75,12,0,2,27,15,3,60,2,0
1237,112,0,0,0.0,2,2893,68,0,14,212,74,10,0,2,27,14,3,59,2,0
1238,112,0,0,0.0,10,2903,68,0,14,212,74,10,0,2,27,14,3,59,2,0
1239,112,0,0,0.0,6,2909,54,14,14,212,74,10,1,2,27,14,3,59,2,0
1240,110,2,0,2.0,11,2920,54,14,0,224,74,12,1,0,28,14,4,57,2,0
1241,110,2,0,2.0,5,2925,54,14,0,224,71,15,1,0,28,14,4,57,2,0
1242,110,2,0,2.0,6,2931,55,14,0,224,71,14,1,0,28,14,4,57,2,0
1243,108,4,0,4.0,9,2940,57,14,0,224,69,14,1,0,28,13,3,56,2,0
1244,108,4,0,4.0,12,2952,59,14,0,224,67,14,1,0,28,13,2,57,2,0
1245,106,6,0,6.0,11,2963,59,14,0,224,67,14,1,0,28,13,2,55,2,0
1246,106,6,0,6.0,0,2963,31,42,0,224,67,14,3,0,28,13,2,55,2,1
1247,109,3,0,3.0,6,2969,31,42,0,224,66,15,3,0,28,14,3,56,2,0
1248,106,6,0,6.0,4,2973,31,42,0,224,65,16,3,0,28,12,3,55,2,0
1249,106,6,0,6.0,3,2976,31,42,0,224,62,19,3,0,28,12,3,55,2,0
1250,106,6,0,6.0,4,2980,31,42,0,224,62,19,3,0,28,12,3,55,2,0
1251,107,5,0,5.0,0,2980,35,42,0,223,60,18,3,0,28,12,3,56,2,0
1252,107,5,0,5.0,2,2982,35,42,0,223,59,19,3,0,28,12,3,56,2,0
1253,106,6,0,6.0,2,2984,7,70,0,222,60,19,5,0,28,12,3,56,1,2
1254,105,7,0,7.0,2,2986,7,70,0,222,57,22,5,0,28,12,3,55,1,0
1255,106,6,0,6.0,0,2986,8,70,0,222,55,23,5,0,28,12,3,56,1,0
1256,105,7,0,7.0,0,2986,8,70,0,220,54,26,5,0,28,10,4,56,1,0
1257,107,5,0,5.0,0,2986,8,70,0,219,51,30,5,0,28,10,5,57,1,0
1258,106,6,0,6.0,0,2986,10,70,0,217,50,31,5,0,28,10,4,57,1,0
1259,108,4,0,4.0,0,2986,13,56,14,215,51,29,4,2,27,11,4,58,1,0
1260,108,4,0,4.0,0,2986,0,69,14,214,50,31,5,2,27,11,4,58,1,2
1261,109,3,0,3.0,0,2986,2,69,14,213,46,34,5,2,27,10,4,59,1,0
1262,108,4,0,4.0,0,2986,4,69,14,212,44,35,5,2,27,10,3,59,1,0
1263,110,2,0,2.0,0,2986,4,69,14,211,44,36,5,2,27,10,4,60,1,0
1264,108,4,0,4.0,0,2986,4,69,14,208,43,40,5,2,26,9,4,60,1,0
1265,108,4,0,4.0,0,2986,5,69,14,208,42,40,5,2,26,9,4,60,1,0
1266,113,0,1,3.0,0,2986,6,41,42,205,44,40,3,6,26,9,5,61,2,0
1267,113,0,1,3.0,0,2986,9,41,42,204,40,42,3,6,26,9,5,61,2,2
1268,113,0,1,3.0,0,2986,9,41,42,202,37,47,3,6,26,8,5,62,2,0
1269,113,0,1,3.0,0,2986,12,41,42,202,36,45,3,6,26,8,5,62,2,0
1270,112,0,0,0.0,0,2986,13,41,42,200,37,45,3,6,25,8,5,62,2,0
1271,113,0,1,3.0,0,2986,13,41,42,199,36,47,3,6,25,8,5,63,2,0
1272,114,0,2,6.0,0,2986,16,41,42,196,37,46,3,6,25,8,5,63,2,0
1273,115,0,3,9.0,0,2986,18,13,70,196,37,44,1,9,25,8,5,63,2,0
1274,115,0,3,9.0,0,2986,21,13,70,195,37,42,1,9,25,8,5,63,2,1
1275,115,0,3,9.0,0,2986,25,13,70,190,39,41,1,9,24,8,5,64,2,0
1276,115,0,3,9.0,0,2986,28,13,70,189,39,39,1,9,24,8,5,64,2,0
1277,117,0,5,15.0,0,2986,29,13,70,186,41,39,1,9,24,9,5,64,2,0
1278,115,0,3,9.0,0,2986,31,13,70,183,42,39,1,9,23,9,4,64,2,0
1279,115,0,3,9.0,0,2986,36,13,70,183,42,34,1,9,23,9,4,64,2,0
1280,117,0,5,15.0,10,2996,39,0,83,179,45,32,0,11,23,9,4,65,2,0
1281,117,0,5,15.0,5,3001,40,0,83,177,47,31,0,11,23,9,4,65,2,0
1282,116,0,4,12.0,6,3007,44,0,83,176,48,27,0,11,22,10,3,64,2,0
1283,117,0,5,15.0,0,3007,45,0,83,174,50,26,0,11,22,11,3,64,2,0
1284,116,0,4,12.0,9,3016,46,0,83,168,56,25,0,11,21,12,3,63,2,0
1285,116,0,4,12.0,2,3018,51,0,83,165,59,20,0,11,21,12,3,63,2,0
1286,115,0,3,9.0,5,3023,56,0,83,163,61,15,0,11,21,13,2,62,2,0
1287,115,0,3,9.0,2,3025,57,0,83,159,65,14,0,11,20,13,2,62,2,0
1288,115,0,3,9.0,3,3028,58,0,83,159,65,13,0,11,20,13,2,62,2,0
1289,117,0,5,15.0,4,3032,60,0,69,169,67,13,0,9,22,14,3,62,2,0
1290,115,0,3,9.0,3,3035,62,0,69,165,71,11,0,9,21,14,2,62,2,0
1291,115,0,3,9.0,5,3040,62,0,69,161,75,11,0,9,21,15,2,61,2,0
1292,114,0,2,6.0,8,3048,63,0,69,155,81,10,0,9,20,16,2,60,2,0
1293,114,0,2,6.0,2,3050,66,0,69,149,87,7,0,9,19,17,2,60,2,0
1294,114,0,2,6.0,6,3056,67,0,69,145,91,6,0,9,19,18,2,59,2,0
1295,113,0,1,3.0,5,3061,68,0,69,142,94,5,0,9,18,18,2,59,2,0
1296,114,0,2,6.0,0,3061,70,0,41,160,98,9,0,6,20,18,3,60,2,0
1297,115,0,3,9.0,0,3061,70,0,41,158,100,9,0,6,20,19,3,60,2,0
1298,114,0,2,6.0,5,3066,71,0,41,152,105,9,0,6,19,19,2,60,2,0
1299,113,0,1,3.0,5,3071,71,0,41,148,109,9,0,6,19,19,2,59,2,0
1300,114,0,2,6.0,4,3075,71,0,41,147,110,9,0,6,19,20,2,59,2,0
1301,114,0,2,6.0,7,3082,71,0,41,145,110,11,0,6,19,21,2,58,2,0
1302,112,0,0,0.0,5,3087,71,0,41,142,112,12,0,6,18,21,2,57,2,0
1303,113,0,1,3.0,7,3094,71,0,13,165,112,17,0,2,21,20,3,59,2,0
1304,116,0,4,12.0,0,3094,71,0,13,157,118,19,0,2,20,22,4,60,2,0
1305,115,0,3,9.0,5,3099,71,0,13,153,121,20,0,2,20,22,4,59,2,0
1306,114,0,2,6.0,2,3101,71,0,13,152,121,21,0,2,19,22,4,59,2,0
1307,112,0,0,0.0,11,3112,73,0,13,149,123,20,0,2,19,22,3,58,2,0
1308,112,0,0,0.0,4,3116,73,0,13,144,127,21,0,2,18,23,3,58,2,0
1309,112,0,0,0.0,2,3118,45,28,13,141,127,24,2,2,18,23,3,58,2,0
1310,112,0,0,0.0,2,3120,45,28,0,150,129,26,2,0,19,24,4,57,2,0
1311,111,1,0,1.0,10,3130,45,28,0,149,127,29,2,0,19,24,4,56,2,0
1312,113,0,1,3.0,9,3139,45,28,0,148,127,30,2,0,19,23,5,58,2,0
1313,113,0,1,3.0,0,3139,45,28,0,148,125,32,2,0,19,23,5,58,2,0
1314,111,1,0,1.0,9,3148,51,28,0,145,128,26,2,0,19,24,3,57,2,0
1315,110,2,0,2.0,2,3150,51,28,0,142,129,28,2,0,18,23,4,57,2,0
1316,107,5,0,5.0,14,3164,24,56,0,142,128,28,4,0,18,23,3,56,1,1
1317,107,5,0,5.0,11,3175,24,56,0,142,125,31,4,0,18,23,4,55,1,0
1318,107,5,0,5.0,8,3183,24,56,0,141,126,31,4,0,18,24,4,54,1,0
1319,105,7,0,7.0,11,3194,26,56,0,140,126,30,4,0,18,23,4,53,1,0
1320,106,6,0,6.0,7,3201,27,56,0,137,124,34,4,0,18,22,4,55,1,0
1321,109,3,0,3.0,4,3205,32,56,0,135,125,30,4,0,17,25,4,55,1,0
1322,107,5,0,5.0,2,3207,34,56,0,133,124,31,4,0,17,23,4,55,1,0
1323,108,4,0,4.0,4,3211,7,84,0,131,123,33,6,0,17,23,5,55,1,2
1324,108,4,0,4.0,2,3213,8,84,0,130,124,32,6,0,17,23,5,55,1,0
1325,107,5,0,5.0,7,3220,9,84,0,128,122,35,6,0,16,24,5,54,1,0
1326,105,7,0,7.0,12,3232,10,84,0,123,125,36,6,0,16,23,5,53,1,0
1327,104,8,0,8.0,8,3240,13,84,0,121,126,34,6,0,16,22,5,53,1,0
1328,106,6,0,6.0,8,3248,15,84,0,120,125,34,6,0,15,23,4,55,1,0
1329,110,2,0,2.0,4,3252,18,56,28,119,120,37,4,4,15,24,4,56,1,0
1330,107,5,0,5.0,7,3259,5,70,28,119,117,39,5,4,15,22,4,55,1,2
1331,108,4,0,4.0,9,3268,7,70,28,116,118,39,5,4,15,22,5,55,1,0
1332,108,4,0,4.0,10,3278,7,70,28,116,114,43,5,4,15,22,5,55,1,0
1333,105,7,0,7.0,6,3284,9,70,28,109,121,41,5,4,14,23,4,53,1,0
1334,105,7,0,7.0,6,3290,10,70,28,108,120,42,5,4,14,22,5,53,1,0
1335,105,7,0,7.0,2,3292,13,70,28,105,119,43,5,4,14,22,5,53,1,0
1336,107,5,0,5.0,5,3297,13,42,56,103,117,47,3,7,13,21,5,55,2,0
1337,110,2,0,2.0,2,3299,1,55,56,101,113,52,4,7,13,23,5,56,1,2
1338,108,4,0,4.0,5,3304,6,55,56,100,108,53,4,7,13,21,5,56,1,0
1339,107,5,0,5.0,4,3308,7,55,56,99,105,56,4,7,13,20,5,56,1,0
1340,108,4,0,4.0,0,3308,10,55,56,95,106,56,4,7,12,21,5,57,1,0
1341,108,4,0,4.0,2,3310,13,55,56,93,103,58,4,7,12,21,5,57,1,0
1342,107,5,0,5.0,2,3312,13,55,56,92,102,60,4,7,12,20,6,56,1,0
1343,111,1,0,1.0,0,3312,17,27,84,89,99,62,2,11,12,19,6,57,2,0
1344,112,0,0,0.0,6,3318,19,27,84,86,98,64,2,11,11,19,6,59,2,2
1345,113,0,1,3.0,7,3325,20,27,84,86,97,64,2,11,11,20,6,59,2,0
1346,111,1,0,1.0,5,3330,22,27,84,82,99,64,2,11,11,19,6,58,2,0
1347,109,3,0,3.0,6,3336,28,27,84,80,98,61,2,11,10,18,6,58,2,0
1348,110,2,0,2.0,4,3340,31,27,84,78,98,60,2,11,10,19,5,58,2,0
1349,110,2,0,2.0,4,3344,33,27,84,78,90,66,2,11,10,18,6,58,2,0
1350,111,1,0,1.0,2,3346,37,13,98,75,89,66,1,13,10,18,6,58,2,0
1351,110,2,0,2.0,2,3348,9,41,98,74,89,67,3,13,10,17,6,58,2,1
1352,113,0,1,3.0,3,3351,11,41,98,73,87,68,3,13,10,17,7,60,2,0
1353,113,0,1,3.0,6,3357,15,41,98,72,83,69,3,13,9,17,6,61,2,0
1354,111,1,0,1.0,3,3360,19,41,98,72,80,68,3,13,9,16,6,60,2,0
1355,109,3,0,3.0,9,3369,25,41,98,71,79,64,3,13,9,15,6,59,2,0
1356,112,0,0,0.0,3,3372,31,41,98,71,78,59,3,13,9,16,6,60,2,0
1357,110,2,0,2.0,5,3377,35,28,111,71,77,56,2,14,9,16,5,59,2,0
1358,108,4,0,4.0,11,3388,10,56,111,71,77,53,4,14,9,16,5,58,1,1
1359,109,3,0,3.0,2,3390,15,56,83,99,74,51,4,11,13,15,5,58,1,0
1360,111,1,0,1.0,11,3401,17,56,83,99,71,52,4,11,13,15,6,59,1,0
1361,110,2,0,2.0,2,3403,23,56,83,99,71,46,4,11,13,15,5,59,1,0
1362,108,4,0,4.0,9,3412,27,56,83,99,71,42,4,11,13,15,4,58,1,0
1363,105,7,0,7.0,6,3418,28,56,83,99,70,42,4,11,13,13,4,57,1,0
1364,108,4,0,4.0,2,3420,30,56,83,99,69,41,4,11,13,14,5,57,1,0
1365,106,6,0,6.0,2,3422,5,84,83,99,66,41,6,11,13,13,4,57,1,2
1366,106,6,0,6.0,7,3429,7,84,55,125,64,43,6,7,16,13,5,57,1,0
1367,107,5,0,5.0,3,3432,15,84,55,125,62,37,6,7,16,13,5,57,1,0
1368,107,5,0,5.0,5,3437,19,84,55,125,60,35,6,7,16,12,5,58,1,0
1369,107,5,0,5.0,2,3439,20,84,55,125,59,35,6,7,16,12,5,58,1,0
1370,105,7,0,7.0,6,3445,23,84,55,125,57,34,6,7,16,12,4,57,1,0
1371,105,7,0,7.0,6,3451,28,56,83,125,52,34,4,11,16,10,4,57,1,0
1372,106,6,0,6.0,8,3459,3,84,83,125,50,33,6,11,16,10,4,57,1,2
1373,104,8,0,8.0,6,3465,5,84,55,147,49,38,6,7,19,10,5,55,1,0
1374,104,8,0,8.0,12,3477,6,84,55,147,48,38,6,7,19,10,5,55,1,0
1375,103,9,0,9.0,2,3479,7,84,55,147,48,37,6,7,19,10,4,55,1,0
1376,104,8,0,8.0,3,3482,7,84,55,147,45,40,6,7,19,9,5,56,1,0
1377,103,9,0,9.0,5,3487,10,84,55,147,45,37,6,7,19,9,4,56,1,0
1378,104,8,0,8.0,4,3491,13,56,83,147,38,41,4,11,19,8,4,56,1,0
1379,104,8,0,8.0,0,3491,0,69,83,147,37,42,5,11,19,7,5,56,1,2
1380,104,8,0,8.0,0,3491,0,69,69,157,34,49,5,9,20,7,6,56,1,0
1381,106,6,0,6.0,2,3493,1,69,69,157,32,50,5,9,20,7,7,56,1,0
1382,106,6,0,6.0,0,3493,2,69,69,157,30,51,5,9,20,7,7,56,1,0
1383,105,7,0,7.0,4,3497,5,69,69,157,29,49,5,9,20,6,7,56,1,0
1384,105,7,0,7.0,4,3501,9,69,69,157,28,46,5,9,20,6,6,57,1,0
1385,106,6,0,6.0,3,3504,11,41,97,157,24,48,3,13,20,5,5,57,2,0
1386,107,5,0,5.0,3,3507,2,52,97,157,22,48,4,13,20,5,6,57,1,2
1387,105,7,0,7.0,2,3509,3,52,84,168,23,48,4,11,21,5,5,57,1,0
1388,106,6,0,6.0,2,3511,5,52,84,167,21,49,4,11,21,5,6,57,1,0
1389,106,6,0,6.0,1,3512,10,52,84,167,18,47,4,11,21,5,6,57,1,0
1390,106,6,0,6.0,6,3518,12,52,84,165,20,45,4,11,21,5,6,57,1,0
1391,105,7,0,7.0,8,3526,19,52,84,165,16,42,4,11,21,4,6,56,1,0
1392,107,5,0,5.0,5,3531,20,24,112,165,14,43,2,14,21,3,6,57,2,0
1393,107,5,0,5.0,5,3536,6,38,112,164,13,45,3,14,21,3,6,57,2,2
1394,105,7,0,7.0,4,3540,9,38,112,164,13,42,3,14,21,3,5,56,2,0
1395,107,5,0,5.0,4,3544,9,38,112,162,12,45,3,14,21,3,6,57,2,0
1396,108,4,0,4.0,3,3547,16,38,112,162,11,39,3,14,21,3,6,57,2,0
1397,106,6,0,6.0,2,3549,17,38,112,159,13,39,3,14,20,3,6,56,2,0
1398,105,7,0,7.0,0,3549,24,38,112,159,12,33,3,14,20,3,5,56,2,0
1399,104,8,0,8.0,0,3549,26,25,125,159,12,31,2,16,20,3,3,56,2,0
1400,106,6,0,6.0,0,3549,2,51,125,157,13,30,4,16,20,3,4,57,1,2
1401,107,5,0,5.0,4,3553,3,51,97,180,14,33,4,13,23,3,5,57,1,0
1402,105,7,0,7.0,0,3553,4,51,97,176,18,32,4,13,22,3,4,57,1,0
1403,106,6,0,6.0,3,3556,8,51,97,174,20,28,4,13,22,4,4,57,1,0
1404,107,5,0,5.0,0,3556,10,51,97,169,25,26,4,13,22,5,4,57,1,0
1405,106,6,0,6.0,0,3556,11,51,97,165,29,25,4,13,21,5,4,57,1,0
1406,107,5,0,5.0,3,3559,14,40,108,160,34,22,3,14,20,6,4,57,2,0
1407,107,5,0,5.0,0,3559,3,54,108,156,38,19,4,14,20,7,3,57,1,2
1408,105,7,0,7.0,2,3561,3,54,80,180,40,21,4,10,23,7,3,56,1,0
1409,105,7,0,7.0,0,3561,7,54,80,178,42,17,4,10,23,7,3,56,1,0
1410,104,8,0,8.0,0,3561,9,54,80,172,48,15,4,10,22,8,2,56,1,0
1411,104,8,0,8.0,2,3563,11,54,80,168,52,13,4,10,21,9,2,56,1,0
1412,105,7,0,7.0,0,3563,11,54,80,165,55,13,4,10,21,10,2,56,1,0
1413,107,5,0,5.0,2,3565,14,40,94,164,56,10,3,12,21,10,2,56,2,0
1414,107,5,0,5.0,0,3565,1,54,94,162,58,9,4,12,21,10,2,56,1,2
1415,107,5,0,5.0,0,3565,2,54,66,184,60,12,4,9,23,10,3,56,1,0
1416,107,5,0,5.0,3,3568,3,54,66,183,61,11,4,9,23,11,3,55,1,0
1417,107,5,0,5.0,0,3568,3,54,66,183,61,11,4,9,23,11,3,55,1,0
1418,106,6,0,6.0,0,3568,4,54,66,181,63,10,4,9,23,11,2,55,1,0
1419,106,6,0,6.0,0,3568,8,54,66,179,65,6,4,9,23,12,1,55,1,0
1420,108,4,0,4.0,0,3568,8,28,92,178,66,6,2,12,23,12,1,55,2,0
1421,108,4,0,4.0,0,3568,0,36,92,178,66,6,3,12,23,12,1,55,2,2
1422,108,4,0,4.0,0,3568,0,36,64,203,66,9,3,8,26,12,2,55,2,0
1423,108,4,0,4.0,0,3568,0,36,64,202,67,9,3,8,26,12,2,55,2,0
1424,108,4,0,4.0,2,3570,0,36,64,202,67,9,3,8,26,12,2,55,2,0
1425,106,6,0,6.0,6,3576,0,36,64,200,69,9,3,8,25,12,2,54,2,0
1426,107,5,0,5.0,0,3576,2,36,64,199,70,7,3,8,25,13,1,54,2,0
1427,108,4,0,4.0,0,3576,2,22,78,199,70,7,2,10,25,13,1,54,2,0
1428,108,4,0,4.0,0,3576,2,22,78,199,70,7,2,10,25,13,1,54,2,2
1429,111,1,0,1.0,0,3576,2,22,65,209,71,9,2,9,27,14,2,54,2,0
1430,111,1,0,1.0,0,3576,2,22,65,209,71,9,2,9,27,14,2,54,2,0
1431,111,1,0,1.0,0,3576,2,22,65,209,71,9,2,9,27,14,2,54,2,0
1432,111,1,0,1.0,0,3576,2,22,65,209,69,11,2,9,27,12,3,55,2,0
1433,112,0,0,0.0,0,3576,6,22,65,209,68,8,2,9,27,14,2,55,2,0
1434,112,0,0,0.0,0,3576,6,8,79,209,68,8,1,10,27,14,2,55,2,0
1435,112,0,0,0.0,0,3576,6,8,79,209,66,10,1,10,27,14,2,55,2,1
1436,112,0,0,0.0,0,3576,6,8,68,220,66,10,1,9,28,14,2,55,2,0
1437,112,0,0,0.0,2,3578,6,8,68,220,66,10,1,9,28,14,2,55,2,0
1438,111,1,0,1.0,0,3578,6,8,68,220,65,11,1,9,28,13,2,55,2,0
1439,111,1,0,1.0,0,3578,6,8,68,220,65,11,1,9,28,13,2,55,2,0
1440,111,1,0,1.0,0,3578,9,8,68,220,63,10,1,9,28,11,3,56,2,0
1441,111,1,0,1.0,7,3585,9,0,76,220,63,10,0,10,28,11,3,56,2,0
1442,112,0,0,0.0,0,3585,0,9,76,220,60,13,1,10,28,12,3,56,2,0
1443,111,1,0,1.0,4,3589,0,9,62,232,60,15,1,8,29,12,4,55,2,0
1444,110,2,0,2.0,4,3593,0,9,62,232,60,15,1,8,29,12,4,54,2,0
1445,111,1,0,1.0,0,3593,0,9,62,232,58,17,1,8,29,12,4,55,2,0
